order_id,customer_id,order_date,product_category,order_amount,currency,order_status,region
450,57,2022-09-08,Consulting,174835.52,USD,Cancelled,
451,57,2021-06-17,Support,163643.8,INR,Pending,
452,57,2021-06-19,Training,38973.8,INR,Pending,
453,57,2022-04-30,IP Licensing,256963.36,EUR,Pending,
454,57,2022-07-14,IP Licensing,420637.69,INR,Completed,
455,57,2024-11-06,Training,48577.74,INR,Completed,
456,57,2021-06-23,Support,475604.42,INR,Pending,
457,58,2022-11-18,IP Licensing,113765.77,EUR,Pending,EMEA
458,58,2021-02-13,Support,305351.31,USD,Pending,EMEA
459,58,2021-03-23,Consulting,457321.06,INR,Cancelled,EMEA
460,59,2021-11-21,Support,384800.09,EUR,Completed,
461,59,2022-01-22,Support,278646.07,INR,Pending,APAC
462,60,2023-01-13,Tools,174158.17,INR,Cancelled,
463,60,2022-03-04,Training,114316.77,USD,Completed,
464,60,2021-04-04,Consulting,485491.55,INR,Pending,
465,60,2021-01-29,Tools,166727.86,INR,Pending,
466,60,2022-10-16,Tools,340149.2,INR,Completed,
467,60,2023-07-30,Training,369055.68,INR,Completed,
468,60,2023-12-04,Training,253935.94,INR,Pending,
469,60,2021-01-03,Consulting,172129.08,INR,Cancelled,
470,60,2023-01-21,Tools,146189.24,INR,Cancelled,
471,60,2021-10-13,Tools,25815.57,INR,Pending,
472,60,2021-10-13,Consulting,325241.27,INR,Completed,
473,60,2022-09-22,IP Licensing,36941.62,USD,Cancelled,
474,60,2023-11-04,Training,446479.56,USD,Completed,
475,60,2021-07-28,Support,178824.58,INR,Cancelled,
476,60,2024-08-12,Support,354909.82,INR,Completed,
477,61,2022-07-22,Consulting,176876.64,USD,Cancelled,LATAM
478,61,2023-12-09,Training,367780.38,EUR,Cancelled,EMEA
479,61,2023-01-21,Tools,292565.28,INR,Cancelled,EMEA
480,61,2021-02-05,Consulting,214574.39,INR,Pending,APAC
481,61,2024-05-17,Tools,484292.88,EUR,Completed,EMEA
482,61,2021-06-28,IP Licensing,474137.94,INR,Cancelled,EMEA
483,61,2022-11-18,Consulting,303930.82,INR,Cancelled,ASIA
484,61,2023-06-03,Consulting,480785.94,USD,Pending,
485,61,2024-03-20,Consulting,288888.53,USD,Pending,APAC
486,61,2021-06-30,Support,154782.58,INR,Completed,APAC
487,61,2021-11-17,Support,369228.21,INR,Cancelled,LATAM
488,61,2024-03-01,Support,185165.19,INR,Cancelled,EMEA
489,61,2021-05-24,Training,410480.44,USD,Pending,LATAM
490,62,2022-08-05,Support,172181.67,EUR,Cancelled,
491,62,2023-06-20,Consulting,193445.75,INR,Completed,
492,62,2021-03-03,Consulting,474520.6,INR,Pending,
493,62,2021-09-22,IP Licensing,492538.0,INR,Completed,
494,62,2023-10-25,Training,196184.41,INR,Cancelled,
495,63,2021-07-04,Tools,66319.1,INR,Cancelled,EMEA
496,64,2021-04-12,IP Licensing,187555.94,USD,Pending,EMEA
497,64,2021-01-18,IP Licensing,77371.59,INR,Cancelled,EMEA
498,65,2022-05-06,IP Licensing,202590.82,INR,Completed,APAC
499,65,2024-07-27,Training,239220.0,INR,Cancelled,APAC
500,65,2024-09-20,Consulting,263898.52,INR,Cancelled,APAC
501,65,2023-12-06,Training,411583.54,INR,Completed,APAC
502,65,2023-10-12,Training,386871.14,INR,Pending,APAC
503,65,2021-08-04,Tools,198904.72,INR,Cancelled,APAC
504,65,2024-09-05,IP Licensing,157994.87,INR,Cancelled,APAC
505,65,2022-12-21,Training,398255.12,INR,Completed,APAC
506,65,2021-07-24,IP Licensing,28633.01,INR,Pending,APAC
507,65,2021-09-21,IP Licensing,40961.16,INR,Completed,APAC
508,65,2021-12-30,Consulting,162662.64,INR,Cancelled,APAC
509,66,2023-03-01,Consulting,264300.97,INR,Cancelled,APAC
510,66,2022-07-02,Support,297926.22,USD,Pending,APAC
511,66,2022-02-27,Tools,145888.08,INR,Completed,APAC
512,66,2021-09-26,Consulting,56818.59,INR,Pending,APAC
513,66,2022-11-19,Tools,89709.18,INR,Completed,APAC
514,67,2024-04-08,Support,282916.68,INR,Pending,APAC
515,67,2022-06-15,Consulting,406315.67,INR,Cancelled,APAC
516,68,2023-01-17,Training,39528.78,INR,Completed,APAC
517,68,2021-05-11,Support,309648.05,INR,Completed,APAC
518,68,2021-06-01,Consulting,176233.86,INR,Cancelled,APAC
519,68,2023-05-24,Consulting,223594.0,INR,Completed,APAC
520,68,2023-04-14,IP Licensing,43634.45,EUR,Completed,Global
521,68,2022-04-13,IP Licensing,77633.94,INR,Pending,APAC
522,68,2022-01-29,Tools,71104.46,INR,Completed,APAC
523,69,2024-12-25,Support,316750.09,INR,Completed,LATAM
524,69,2024-06-16,IP Licensing,207947.97,INR,Completed,EMEA
525,69,2021-05-01,Consulting,473019.37,USD,Pending,LATAM
526,69,2022-04-19,Training,384319.56,INR,Pending,LATAM
527,69,2023-01-31,Consulting,226695.88,EUR,Cancelled,EMEA
528,69,2023-08-17,Consulting,485941.12,INR,Pending,
529,69,2024-05-26,Tools,144338.1,EUR,Cancelled,APAC
530,69,2022-01-06,Support,441981.42,EUR,Cancelled,
531,69,2024-07-18,Support,103353.45,INR,Pending,EMEA
532,69,2021-11-10,Training,200987.92,INR,Completed,
533,69,2021-06-12,IP Licensing,68618.51,INR,Completed,
534,69,2024-06-17,IP Licensing,54653.18,INR,Completed,APAC
535,70,2021-05-24,Training,278511.4,INR,Pending,EMEA
536,70,2021-01-21,Tools,381921.36,INR,Cancelled,EMEA
537,70,2024-12-26,Consulting,353030.22,INR,Pending,EMEA
538,70,2021-06-02,Consulting,492829.43,INR,Completed,EMEA
539,70,2022-10-30,Support,187208.68,USD,Cancelled,EMEA
540,70,2021-03-29,Support,477372.97,INR,Pending,EMEA
541,70,2022-09-10,Support,415904.9,INR,Cancelled,EMEA
542,70,2023-06-19,Support,401086.83,INR,Cancelled,EMEA
543,70,2023-02-03,Consulting,302970.96,INR,Cancelled,EMEA
544,70,2021-05-28,Training,15945.24,INR,Cancelled,EMEA
545,70,2023-06-06,Training,307174.14,INR,Cancelled,EMEA
546,70,2021-11-01,IP Licensing,468932.99,INR,Cancelled,EMEA
547,70,2021-10-29,Training,320864.92,INR,Completed,EMEA
548,70,2023-12-02,Tools,298156.57,INR,Completed,EMEA
549,71,2023-05-07,Tools,244095.53,INR,Completed,
550,71,2021-07-17,Training,162672.72,INR,Pending,
551,71,2024-06-28,IP Licensing,131682.91,USD,Cancelled,
552,71,2024-03-02,Support,51595.95,USD,Pending,
553,71,2021-10-11,IP Licensing,346762.19,INR,Pending,
554,71,2024-10-06,Training,462098.16,INR,Pending,
555,71,2021-10-01,Support,119437.96,INR,Cancelled,
556,71,2022-09-19,Support,490617.45,INR,Cancelled,
557,71,2024-06-09,Training,158461.21,INR,Completed,
558,71,2024-01-24,Consulting,453160.6,INR,Pending,
559,71,2024-08-13,Support,102472.34,USD,Cancelled,
560,71,2022-12-06,Consulting,46522.92,INR,Pending,
561,71,2022-10-24,Tools,174645.57,USD,Completed,
562,71,2021-11-17,Support,17589.28,USD,Cancelled,
563,71,2023-04-24,Training,494071.01,INR,Cancelled,
564,72,2021-05-29,Tools,60331.95,USD,Completed,
565,72,2024-05-19,IP Licensing,283136.72,INR,Pending,
566,72,2022-12-03,Training,88246.89,EUR,Cancelled,
567,72,2022-12-24,Tools,483771.25,USD,Completed,
568,72,2023-11-07,Consulting,483091.01,USD,Pending,
569,72,2021-06-18,Consulting,458563.53,INR,Completed,
570,72,2024-08-12,Tools,390344.74,USD,Completed,
571,72,2023-02-12,Training,165874.66,USD,Completed,
572,72,2023-03-29,Tools,227116.34,INR,Pending,
573,72,2021-04-14,Tools,262249.86,INR,Pending,
574,73,2024-09-20,IP Licensing,444752.61,INR,Cancelled,
575,73,2024-11-16,Tools,338575.21,INR,Pending,
576,73,2024-01-24,Training,181271.15,INR,Cancelled,
577,73,2022-10-12,IP Licensing,315408.2,INR,Pending,
578,73,2024-03-07,Training,432844.27,INR,Completed,
579,73,2023-06-30,Consulting,462802.28,INR,Completed,
580,73,2022-03-13,IP Licensing,403842.31,INR,Pending,
581,73,2024-03-30,Tools,181084.87,INR,Pending,
582,73,2024-07-02,Tools,455494.43,INR,Cancelled,
583,74,2021-04-10,Support,460776.49,INR,Completed,
584,75,2023-08-30,Consulting,31433.32,INR,Pending,APAC
585,75,2023-04-22,IP Licensing,312753.45,INR,Completed,APAC
586,75,2021-06-11,Training,13716.51,INR,Cancelled,APAC
587,75,2023-10-01,Training,110767.85,INR,Completed,APAC
588,75,2024-04-22,Tools,65595.37,INR,Pending,APAC
589,75,2022-05-11,Tools,212617.03,INR,Pending,APAC
590,75,2021-10-13,Tools,232968.54,INR,Pending,APAC
591,75,2023-09-29,Consulting,273906.41,INR,Completed,APAC
592,75,2023-09-20,IP Licensing,440545.23,INR,Pending,APAC
593,75,2022-07-01,Support,339613.54,INR,Completed,APAC
594,76,2024-06-20,Tools,58694.36,INR,Cancelled,APAC
595,76,2023-12-17,Consulting,131268.44,INR,Pending,APAC
596,76,2023-05-27,Tools,464720.59,USD,Pending,APAC
597,76,2021-06-09,IP Licensing,306657.12,INR,Cancelled,APAC
598,76,2023-04-03,Training,345489.82,INR,Cancelled,APAC
599,78,2021-10-02,Support,309478.98,EUR,Pending,EMEA
600,78,2023-05-04,Consulting,246959.71,INR,Completed,
601,78,2024-02-25,Training,35267.8,INR,Cancelled,EMEA
602,78,2021-07-31,Support,255403.34,USD,Pending,EMEA
603,78,2022-08-16,Training,44641.36,USD,Completed,LATAM
604,78,2022-06-05,IP Licensing,296708.27,INR,Completed,APAC
605,78,2022-11-06,Training,42211.25,INR,Pending,
606,78,2022-01-31,Training,418925.93,USD,Completed,
607,78,2021-12-01,IP Licensing,58606.95,INR,Completed,LATAM
608,78,2022-04-18,Tools,420233.07,INR,Cancelled,
609,78,2021-08-11,Training,17171.56,INR,Cancelled,ASIA
610,78,2021-04-18,IP Licensing,294882.95,USD,Completed,APAC
611,78,2022-05-07,Tools,275562.08,INR,Cancelled,EMEA
612,79,2024-07-14,Consulting,159439.98,INR,Pending,
613,79,2021-06-02,Support,215161.55,INR,Pending,
614,79,2023-08-08,IP Licensing,488479.14,INR,Cancelled,
615,79,2021-04-25,Tools,420701.43,USD,Cancelled,
616,79,2024-07-24,Consulting,129930.63,USD,Cancelled,
617,79,2022-02-21,Support,108527.83,EUR,Cancelled,
618,79,2023-11-16,Tools,79423.78,INR,Cancelled,Global
619,79,2021-10-04,Tools,364542.46,INR,Pending,
620,79,2023-03-12,Consulting,141209.25,INR,Completed,
621,79,2023-05-03,Tools,33800.17,INR,Pending,
622,79,2022-06-07,Training,381675.24,USD,Cancelled,
623,79,2024-12-21,Training,309210.88,INR,Pending,
624,79,2022-06-19,IP Licensing,235182.07,INR,Completed,
625,79,2024-10-20,Support,350943.47,INR,Pending,
626,79,2022-02-21,Consulting,134927.58,USD,Completed,
627,80,2024-06-26,IP Licensing,104376.36,INR,Pending,
628,80,2023-09-15,Tools,168438.46,INR,Cancelled,
629,80,2021-09-14,Training,477205.83,USD,Pending,
630,80,2024-01-10,Support,198344.86,INR,Cancelled,
631,,2021-09-24,IP Licensing,274794.54,INR,Pending,
632,80,2022-03-11,Training,375999.95,USD,Pending,
633,80,2024-01-02,Support,469825.32,INR,Completed,
634,80,2021-05-12,Support,81611.76,USD,Completed,
635,80,2021-11-09,IP Licensing,361437.88,EUR,Cancelled,
636,80,2023-05-31,IP Licensing,171319.41,INR,Pending,
637,80,2024-08-07,IP Licensing,463923.83,USD,Pending,
638,80,2023-06-27,Tools,127080.54,INR,Cancelled,ASIA
639,80,2022-11-14,Support,237590.71,INR,Pending,
640,81,2022-08-09,Tools,469616.71,INR,Completed,
641,81,2021-02-22,IP Licensing,368088.5,INR,Pending,
642,81,2021-03-04,Tools,299340.06,INR,Pending,
643,81,2024-12-15,IP Licensing,34043.48,INR,Completed,
644,81,2024-05-07,Tools,440408.22,INR,Completed,
645,81,2021-05-02,Training,206797.93,USD,Pending,
646,81,2023-03-03,Training,160923.17,INR,Cancelled,
647,81,2022-05-06,Support,247815.55,INR,Cancelled,
648,81,2022-03-28,Consulting,290613.48,INR,Cancelled,
649,81,2022-04-08,Training,354736.26,USD,Pending,
650,81,2022-01-12,IP Licensing,139132.81,EUR,Cancelled,Unknown
651,81,2022-03-25,Training,488982.85,USD,Pending,
652,81,2023-02-06,Training,265667.51,EUR,Cancelled,
653,81,2024-06-30,Training,159176.34,INR,Cancelled,
654,81,2024-01-28,Consulting,25635.09,USD,Completed,
655,82,2021-05-03,Tools,369471.83,USD,Completed,APAC
656,82,2021-03-15,Support,215227.37,USD,Cancelled,APAC
657,,2021-11-22,Tools,393737.16,INR,Cancelled,APAC
658,82,2022-11-23,Tools,123985.18,USD,Pending,APAC
659,82,2023-03-30,Training,279980.26,INR,Pending,APAC
660,82,2021-07-26,Training,41843.65,USD,Cancelled,APAC
661,82,2021-05-10,Training,387330.09,INR,Completed,APAC
662,82,2021-04-06,Consulting,148130.42,USD,Cancelled,APAC
663,82,2021-01-20,Consulting,285520.4,INR,Completed,APAC
664,82,2021-08-15,Consulting,252195.08,INR,Pending,APAC
665,82,2023-11-28,Consulting,200820.59,USD,Completed,APAC
666,82,2023-11-24,Consulting,269827.05,INR,Pending,APAC
667,83,2023-10-04,Tools,306016.8,EUR,Completed,
668,84,2021-01-26,IP Licensing,173802.58,INR,Cancelled,
669,84,2024-06-07,IP Licensing,250002.81,INR,Completed,
670,84,2024-08-27,Consulting,302938.57,USD,Completed,
671,84,2021-02-09,Tools,325803.24,INR,Pending,
672,84,2024-08-09,Consulting,7585.4,USD,Cancelled,
673,84,2024-11-14,Support,342554.46,INR,Completed,
674,84,2024-01-30,Training,27050.6,INR,Cancelled,
675,84,2024-07-22,Tools,226709.17,INR,Pending,
676,84,2023-12-30,Support,20912.67,USD,Completed,
677,84,2022-09-24,Training,495931.19,USD,Completed,
678,84,2022-09-10,Tools,354250.05,INR,Pending,
679,84,2022-08-01,IP Licensing,437083.87,INR,Pending,
680,84,2023-08-12,Consulting,74653.87,USD,Completed,
681,85,2023-12-31,Training,153504.12,INR,Completed,APAC
682,,2021-03-31,Support,459906.17,INR,Completed,APAC
683,85,2022-05-07,IP Licensing,104482.15,INR,Cancelled,APAC
684,85,2022-09-28,IP Licensing,239277.45,INR,Completed,APAC
685,86,2022-11-14,Consulting,331967.16,INR,Completed,EMEA
686,86,2021-03-08,Support,86392.36,INR,Pending,EMEA
687,86,2023-03-26,IP Licensing,337918.83,INR,Pending,EMEA
688,86,2022-06-03,Tools,83193.49,INR,Cancelled,EMEA
689,87,2024-04-15,IP Licensing,7438.89,INR,Completed,
690,87,2024-02-27,Training,498852.16,USD,Pending,
691,87,2022-10-13,Support,165144.23,INR,Completed,
692,87,2022-05-03,IP Licensing,359330.3,INR,Pending,
693,87,2022-04-25,Consulting,19595.09,INR,Cancelled,
694,87,2022-05-30,Training,469980.11,INR,Completed,
695,87,2022-12-22,Consulting,185074.62,INR,Completed,
696,87,2022-10-25,Tools,473134.65,INR,Cancelled,
697,87,2022-04-20,Training,55218.36,INR,Completed,
698,87,2023-09-06,IP Licensing,351638.53,INR,Cancelled,
699,87,2024-05-04,Tools,207408.01,INR,Completed,
700,87,2021-01-06,Consulting,338761.06,INR,Cancelled,
701,88,2021-08-26,Consulting,466272.95,INR,Cancelled,APAC
702,88,2024-03-21,Support,96055.97,EUR,Pending,APAC
703,88,2022-04-09,Consulting,444666.25,INR,Cancelled,APAC
704,88,2024-09-22,Support,381010.16,EUR,Completed,ASIA
705,88,2021-07-18,Tools,280241.37,INR,Cancelled,APAC
706,88,2022-09-20,Tools,13226.29,INR,Cancelled,APAC
707,9999999,2021-02-27,Consulting,371973.93,INR,Completed,Global
708,88,2024-09-30,Training,28314.72,INR,Cancelled,ASIA
709,88,2022-12-24,IP Licensing,178091.73,INR,Cancelled,APAC
710,88,2024-03-13,Consulting,288338.13,INR,Pending,APAC
711,88,2024-05-19,Support,407404.86,INR,Cancelled,APAC
712,88,2021-07-30,Support,196954.03,INR,Pending,APAC
713,88,2021-01-18,Support,107677.35,EUR,Completed,APAC
714,88,2024-11-08,IP Licensing,81208.54,INR,Pending,APAC
715,89,2023-01-29,Training,383360.78,INR,Completed,
716,89,2021-04-30,Training,139634.89,INR,Completed,ASIA
717,89,2022-10-14,Consulting,286917.75,INR,Completed,
718,89,2021-10-19,IP Licensing,300694.76,INR,Cancelled,
719,89,2024-11-28,Training,63463.37,INR,Cancelled,
720,89,2023-06-11,Training,104885.45,INR,Cancelled,
721,89,2021-12-16,Support,227665.03,INR,Pending,
722,89,2024-07-22,Support,272674.16,INR,Completed,
723,89,2024-08-19,Consulting,370910.31,INR,Pending,
724,89,2023-11-12,IP Licensing,398062.11,USD,Cancelled,
725,89,2022-01-27,Tools,329148.53,USD,Cancelled,
726,89,2024-01-01,IP Licensing,434930.7,INR,Pending,
727,89,2024-03-26,Support,219392.79,EUR,Pending,
728,90,2024-07-18,Tools,426330.8,EUR,Pending,APAC
729,90,2022-01-20,Consulting,178768.36,INR,Cancelled,APAC
730,90,2024-11-04,IP Licensing,394017.57,INR,Pending,APAC
731,90,2024-04-19,Support,478790.35,USD,Cancelled,APAC
732,90,2023-11-10,Consulting,34531.85,EUR,Completed,APAC
733,90,2022-01-28,Training,341976.01,USD,Pending,APAC
734,90,2024-07-06,Tools,355647.96,EUR,Completed,APAC
735,90,2022-11-28,Training,114710.1,INR,Pending,APAC
736,90,2021-03-14,Training,466575.86,INR,Completed,ASIA
737,90,2023-04-21,Support,154473.22,INR,Pending,APAC
738,90,2022-11-23,IP Licensing,366139.49,INR,Pending,APAC
739,90,2022-03-04,Consulting,283324.1,INR,Pending,APAC
740,90,2023-02-21,IP Licensing,478497.58,USD,Pending,APAC
741,94,2021-02-08,Consulting,278579.13,INR,Cancelled,APAC
742,94,2024-06-07,Tools,185028.27,INR,Pending,APAC
743,94,2024-04-15,IP Licensing,166506.09,INR,Completed,APAC
744,94,2024-12-09,Training,296461.16,INR,Pending,APAC
745,94,2021-10-10,Support,478633.26,USD,Completed,APAC
746,94,2021-02-18,Support,358392.36,USD,Cancelled,APAC
747,94,2022-06-15,Tools,363983.16,USD,Cancelled,APAC
748,94,2022-01-21,Tools,332381.88,USD,Pending,APAC
749,94,2022-03-12,Training,253841.27,INR,Cancelled,APAC
750,94,2024-06-13,Tools,484048.8,INR,Cancelled,APAC
751,94,2021-08-19,Tools,416298.76,INR,Pending,APAC
752,94,2023-04-21,Support,402306.41,INR,Pending,APAC
753,95,2021-01-03,IP Licensing,106211.9,USD,Pending,
754,95,2024-08-06,Support,42901.37,INR,Completed,
755,95,2021-06-16,IP Licensing,125740.23,USD,Completed,
756,95,2023-01-18,Tools,173982.71,INR,Pending,
757,95,2022-01-12,Training,278400.39,USD,Completed,
758,,2023-10-07,Training,31556.84,USD,Cancelled,
759,95,2024-04-28,IP Licensing,215732.72,USD,Pending,
760,95,2021-06-06,Consulting,223292.3,USD,Completed,
761,95,2024-09-27,Consulting,26677.3,INR,Pending,
762,95,2024-06-06,Consulting,211770.18,USD,Completed,ASIA
763,95,2024-08-06,Consulting,363989.69,INR,Cancelled,
764,95,2022-10-15,Support,371478.87,USD,Pending,
765,95,2021-04-21,Consulting,310677.7,INR,Completed,
766,95,2024-02-29,Support,196286.46,INR,Pending,Unknown
767,95,2021-02-01,Tools,54801.19,EUR,Pending,
768,96,2023-12-18,Tools,264137.23,INR,Pending,EMEA
769,96,2024-04-26,Support,245473.26,USD,Pending,EMEA
770,96,2022-11-25,Consulting,156836.39,INR,Pending,EMEA
771,96,2023-07-16,Consulting,22432.22,INR,Completed,EMEA
772,96,2021-06-12,Support,214660.98,INR,Completed,EMEA
773,96,2022-10-14,Support,235872.77,EUR,Cancelled,EMEA
774,97,2022-02-05,IP Licensing,219034.71,INR,Completed,APAC
775,97,2024-11-23,Support,283302.61,INR,Completed,APAC
776,97,2024-04-16,Consulting,134647.17,INR,Pending,APAC
777,97,2022-05-19,Consulting,330220.47,USD,Completed,APAC
778,97,2022-09-20,IP Licensing,56889.71,INR,Pending,APAC
779,97,2023-04-29,Support,306188.43,INR,Pending,APAC
780,97,2021-01-15,Support,399153.72,INR,Cancelled,APAC
781,97,2022-03-08,IP Licensing,483484.16,EUR,Cancelled,APAC
782,97,2022-07-23,Consulting,474284.73,USD,Pending,APAC
783,97,2023-01-02,Tools,218579.84,INR,Pending,APAC
784,97,2023-04-16,Consulting,87007.21,INR,Cancelled,APAC
785,97,2024-06-20,Training,145187.21,INR,Cancelled,APAC
786,97,2022-12-30,Consulting,197353.39,INR,Completed,APAC
787,97,2021-07-13,Tools,295023.95,EUR,Pending,APAC
788,9999999,2024-01-03,Consulting,196408.82,INR,Pending,APAC
789,98,2022-02-02,Training,378683.42,USD,Completed,APAC
790,98,2021-03-09,Support,176374.62,USD,Completed,APAC
791,98,2022-10-15,Consulting,336257.22,INR,Completed,APAC
792,98,2024-09-12,Support,143978.2,INR,Cancelled,APAC
793,98,2023-10-16,Consulting,310943.15,INR,Completed,APAC
794,98,2022-10-31,Support,52547.8,INR,Cancelled,APAC
795,98,2023-07-04,IP Licensing,341149.79,INR,Completed,APAC
796,99,2024-09-27,Consulting,455145.03,INR,Pending,APAC
797,99,2021-04-15,Consulting,313095.83,INR,Cancelled,APAC
798,99,2024-06-18,Tools,13025.12,USD,Cancelled,APAC
799,99,2021-01-18,Consulting,424248.06,INR,Completed,APAC
800,99,2022-03-15,IP Licensing,118226.1,INR,Cancelled,APAC
801,99,2022-07-13,IP Licensing,325780.11,INR,Completed,APAC
802,99,2024-09-26,Support,299573.2,USD,Pending,APAC
803,99,2021-01-15,IP Licensing,490485.77,INR,Pending,APAC
804,99,2023-01-22,Consulting,343186.79,INR,Completed,APAC
805,99,2024-03-29,Tools,170213.03,USD,Pending,APAC
806,99,2021-08-19,Training,419376.75,USD,Pending,APAC
807,100,2024-07-24,Training,379929.15,INR,Pending,APAC
808,100,2022-02-05,Support,281406.65,INR,Cancelled,APAC
809,100,2021-07-22,Tools,340241.05,INR,Pending,APAC
810,100,2022-01-14,Support,422135.34,INR,Pending,APAC
811,100,2024-05-12,Tools,499748.74,INR,Pending,APAC
812,100,2024-11-26,Consulting,152973.69,EUR,Completed,APAC
813,100,2022-01-15,Training,72861.3,INR,Cancelled,APAC
814,100,2022-02-17,Training,420370.92,INR,Cancelled,APAC
815,,2021-07-03,IP Licensing,274456.19,INR,Cancelled,
816,101,2022-03-26,Support,92408.07,INR,Cancelled,
817,101,2021-06-02,Training,133829.14,USD,Pending,
818,101,2021-07-25,Consulting,408118.39,INR,Completed,
819,101,2023-08-05,Tools,171688.98,INR,Cancelled,
820,101,2023-05-07,Tools,301517.28,USD,Cancelled,
821,102,2021-03-31,Consulting,457068.42,USD,Cancelled,
822,102,2024-04-21,Tools,197491.35,INR,Pending,
823,102,2024-01-05,IP Licensing,379228.01,INR,Pending,
824,102,2022-01-20,IP Licensing,76114.17,USD,Pending,
