customer_id,customer_name,country,state,city,industry,account_status,tax_id,email,phone,created_date,last_updated_date,owner_id
170,"Brooks, Jenkins and Castro",India,Montana,East Jennifer,Healthcare,Active,TAX997004,oclayton@miller-garrett.net,001-994-648-4631x22417,2023-01-13,2023-03-04,48
171,"Dean, Lopez and Smith",United States,Arkansas,East Teresaport,Retail,Inactive,TAX163491,david70@davis.info,356.447.5705,2023-03-27,2023-08-15,25
172,Adams Group,Canada,California,Whiteview,Healthcare,Active,TAX794963,hclayton@wright.com,471.283.7645,2022-03-11,2023-02-02,77
173,"Pineda, Meyer and King",Canada,South Dakota,Jameston,Semiconductors,Inactive,TAX355400,teresayoung@nguyen-jackson.com,001-416-730-0979,2021-09-15,2022-07-01,27
174,Wright Group,India,Colorado,Sarahton,Manufacturing,Active,TAX714867,kellyeric@moody.net,+1-657-930-6524x0778,2022-03-19,2022-07-16,43
175,Knight PLC,Germany,Minnesota,Jessicaview,Manufacturing,Active,TAX390743,caseymoore@weiss-weaver.info,7863209593,2021-10-24,2021-12-29,70
176,"Coffey, Fuentes and Lee",India,Utah,Cannonberg,Software,Active,TAX793169,marcus51@mills.com,(820)931-7310,2021-02-22,2021-04-30,2
177,"Hanson, Garza and Williams",India,Iowa,North Sarahborough,Software,Prospect,TAX439498,fhebert@owen-brown.net,001-365-309-4801x4138,2021-02-02,2021-05-02,34
178,"Hall, Cruz and Lee",India,Texas,New Colleen,Retail,Inactive,TAX651640,angelagrant@garcia.info,001-961-722-8685x289,2021-08-21,2021-09-22,61
179,Pierce-Shea,United States,Mississippi,Duranchester,Finance,Prospect,TAX722503,charlene98@brooks.com,(277)660-0490x824,2021-08-12,2022-03-31,65
180,Lewis LLC,India,Alaska,Samanthahaven,Manufacturing,Active,TAX862569,clintonstevens@taylor.org,334.741.9693,2024-09-11,2024-12-31,39
181,Thompson-Petersen,United States,Vermont,New Dawnton,Semiconductors,Active,TAX602248,dmiller@bailey-montoya.biz,739-406-0480,2023-04-03,2023-11-07,14
182,Shaw-Walker,United States,Arkansas,Maddoxshire,Healthcare,Active,TAX184714,walkerkeith@hernandez-rogers.info,001-408-464-1686,2022-10-22,2023-08-29,19
183,Hansen-Freeman,India,Tennessee,New Christina,Finance,Prospect,TAX763829,johnadams@morris-glass.com,266-655-3559,2024-04-13,2024-12-31,42
184,Huerta PLC,India,New Hampshire,South Brady,Manufacturing,Prospect,TAX409222,jamesbrooks@farrell.org,(740)551-4770,2023-07-19,2024-04-02,78
185,"Medina, Harris and Mills",United States,Kentucky,Deanberg,Retail,Active,TAX994217,bennettrebecca@williams.org,507-801-6451x046,2024-09-02,2024-12-31,71
186,"Bray, Garcia and Stewart",Germany,Rhode Island,East Jamesmouth,Software,Inactive,TAX573489,williamssandra@cook-long.com,6558543840,2022-04-13,2022-11-10,44
187,Raymond LLC,Japan,Iowa,West Penny,Healthcare,Inactive,TAX865054,christopherreyes@salazar.com,001-526-449-5782,2021-07-14,2021-12-21,55
188,"Weaver, Mcbride and Huffman",India,Maryland,South Wendy,Finance,Inactive,TAX260053,dianacunningham@stewart.net,001-512-352-0566x4742,2024-11-07,2024-12-31,9
189,Lopez PLC,India,South Carolina,Catherinebury,Semiconductors,Active,TAX552855,jerryjohnson@watts.com,297.652.6772x23306,2021-07-17,2022-01-23,17
190,Walker-Powers,United States,Illinois,North Gregory,Manufacturing,Prospect,TAX688967,fcamacho@nguyen.biz,001-909-965-6999x88081,2022-11-07,2023-10-16,16
191,Rich and Sons,United States,North Dakota,Terrellton,Retail,Inactive,TAX856086,oblack@lee.biz,347-426-4908x2771,2021-04-16,2021-09-10,77
192,"Pace, Horton and Taylor",India,Nebraska,Shannonburgh,Semiconductors,Prospect,TAX632060,tgarza@khan.com,821-211-7518x68926,2022-03-12,2022-05-30,62
193,Barr PLC,India,Texas,East Misty,Semiconductors,Inactive,TAX986438,kaylawilliams@collins-mack.info,221-923-0940x7778,2024-02-14,2024-08-20,15
194,Robinson Ltd,Germany,New Mexico,Ortizland,Manufacturing,Active,TAX946432,sanchezamy@fuller.com,(705)302-0994,2023-05-29,2024-03-11,80
195,Rodriguez and Sons,United States,Hawaii,Cherylshire,Retail,Prospect,TAX127529,tammycurry@huynh-davis.com,856-516-8147x21458,2024-06-01,2024-12-31,35
196,"Clark, Brown and Duncan",India,South Dakota,South Jenniferport,Finance,Prospect,TAX899444,ulynch@fox-carney.com,(599)678-7729,2022-09-25,2023-03-17,45
197,Smith Inc,India,New Jersey,Lake Melaniechester,Software,Prospect,TAX789275,wwilliams@shaffer.com,214-448-8501x556,2023-04-01,2023-05-06,19
198,Rivera LLC,Germany,Utah,Hendrickston,Semiconductors,Active,TAX882354,timothyburton@huang.com,249.758.8039x55124,2023-12-23,2024-04-11,49
199,Sims-Kirby,United States,Oregon,Lopezville,Finance,Active,TAX488028,janet50@gutierrez-crawford.com,(974)238-4215x031,2022-10-01,2023-03-16,73
200,Stein-Moore,United States,Michigan,Oconnorhaven,Semiconductors,Active,TAX265056,kimberly21@rhodes.info,(681)204-0915x7018,2024-06-19,2024-07-14,11
201,"Blake, Fowler and Clark",India,Illinois,West Joshua,Retail,Inactive,TAX609253,kendra14@moore.com,+1-588-413-8585x424,2024-05-28,2024-12-31,54
202,Collins LLC,India,Ohio,Williamstown,Manufacturing,Active,TAX461939,dberger@reyes.biz,(429)397-9545x3817,2023-05-31,2023-07-26,37
203,"Mcdonald, Bryant and Cohen",United States,Virginia,Ruizbury,Manufacturing,Inactive,TAX652530,michellejensen@myers-lyons.com,477-301-7157x72459,2024-09-28,2024-12-31,6
204,Roth-Robles,India,Massachusetts,Port Kevinmouth,Manufacturing,Active,TAX108060,pgarza@sanchez.com,939-766-9583x21971,2022-02-23,2022-07-27,28
205,"Davis, Wallace and Parker",Germany,Montana,New Danielfurt,Finance,Inactive,TAX444061,troy01@montoya.com,001-622-878-4699x73354,2021-09-03,2021-09-06,64
206,"Haas, Cooper and Davis",Germany,Alabama,Abbottport,Software,Active,TAX498676,woodana@smith.com,840-836-9656,2023-12-27,2024-12-21,30
207,Gardner-Bates,United States,New Mexico,East Angela,Retail,Inactive,TAX175576,mary24@martinez.com,001-876-921-2679x6927,2023-03-25,2023-04-15,56
208,Kelly-Lopez,India,Rhode Island,New Tyronebury,Semiconductors,Inactive,TAX703727,robert89@johnson-johnson.info,001-351-597-1284x781,2023-05-30,2024-03-18,52
209,Mccoy-Alvarado,Germany,Texas,Lake Cynthiashire,Healthcare,Inactive,TAX220768,chloe58@harrison.info,001-656-654-4209,2023-04-10,2023-04-20,42
210,Soto PLC,India,Hawaii,Lake Veronicatown,Manufacturing,Inactive,TAX972442,todd28@york.com,(494)944-0192,2024-11-13,2024-12-31,12
211,Morton-Green,United States,Vermont,South Henry,Semiconductors,Active,TAX556839,cooperchristopher@larson.info,001-966-837-2395x04102,2024-04-21,2024-11-12,68
212,Turner-Reese,India,Wisconsin,South Frances,Finance,Prospect,TAX456005,jwells@berg.info,(358)601-8569x4544,2022-03-30,2022-09-16,22
213,"Silva, Murray and Leonard",India,Kansas,New Matthew,Retail,Active,TAX656379,lawrencesmith@decker.biz,281-275-3443,2023-11-11,2024-02-18,45
214,"Davis, Mays and Douglas",India,Indiana,Lake Susanland,Retail,Active,TAX347745,nicholasgallagher@knight.com,247-817-4654x214,2021-07-30,2021-10-12,33
215,Cook-Brown,India,Kentucky,South Chad,Manufacturing,Active,TAX897143,chelseywhite@rodriguez-fernandez.biz,691.974.1011,2024-09-04,2024-10-12,23
216,Mosley and Sons,Canada,Tennessee,North Elizabethview,Retail,Inactive,TAX586490,isabelconway@smith.info,(861)283-0671x98554,2024-02-29,2024-12-21,58
217,"Shea, Holland and Diaz",United States,Michigan,Port Steveport,Manufacturing,Prospect,TAX766158,gregorywilliams@guerrero-evans.biz,257-517-3203,2024-07-03,2024-12-15,41
218,Price-Sparks,India,Tennessee,Victormouth,Semiconductors,Inactive,TAX563688,johnsonbrian@williams.net,282.593.1027x079,2024-07-17,2024-12-19,36
219,"Banks, Smith and Chen",United States,Maryland,South Cherylshire,Finance,Prospect,TAX177794,meyersdaniel@larson-gilbert.com,765.565.1982,2022-09-28,2023-05-22,58
220,Watkins LLC,India,California,West Donaldchester,Finance,Inactive,TAX180458,heathertran@sanchez-perkins.com,496-320-7100,2024-08-13,2024-09-28,79
221,"Pearson, Eaton and Butler",United States,Wyoming,Schwartzborough,Healthcare,Inactive,TAX708519,daniellemills@allen-thompson.com,+1-327-391-4560x833,2024-02-10,2024-03-02,58
222,"Cox, Juarez and Fernandez",Canada,Iowa,Townsendborough,Manufacturing,Prospect,TAX297383,brian12@anthony.com,+1-400-454-3645x97010,2022-10-21,2023-08-26,61
223,Washington Inc,United States,California,Lake Sean,Semiconductors,Inactive,TAX208529,robert53@nguyen.com,001-963-463-1797x0623,2022-12-05,2023-12-05,11
224,Brooks-Ellis,United States,Illinois,Theresaborough,Software,Active,TAX359778,david90@taylor-york.info,(925)534-9292x98316,2024-12-20,2024-12-31,57
225,"Wells, Ford and Smith",United States,Nevada,East Mark,Manufacturing,Active,TAX481574,patriciavargas@mcintyre.biz,3079806867,2023-02-03,2023-06-27,50
226,Allen-Hansen,United States,Alabama,Dodsonberg,Finance,Prospect,TAX726928,kenneth10@caldwell-martin.info,001-990-277-2625,2021-04-18,2022-03-07,43
227,"Jones, Barry and Cook",India,Arizona,Ronaldview,Semiconductors,Prospect,TAX811332,kristinmiller@fitzgerald-brown.com,4163579055,2023-03-03,2023-07-26,33
228,"Fletcher, Harris and Zavala",Germany,Kansas,Lake Timothyshire,Retail,Prospect,TAX257677,karenhodges@gomez-adams.biz,601-955-7788x178,2022-11-14,2022-12-25,75
229,"Richardson, Nunez and Steele",United States,California,South Christopher,Finance,Inactive,TAX787923,shurst@rodriguez.com,001-727-823-8046x827,2024-12-01,2024-12-31,51
230,Rojas-Smith,India,Illinois,North Monicabury,Retail,Active,TAX424620,robert55@watkins-terry.net,274.492.4243x754,2024-02-19,2024-08-29,43
231,Mitchell-Huber,Japan,South Carolina,Lake Amanda,Retail,Prospect,TAX969226,teresafranco@conway.com,2597274523,2024-11-04,2024-12-31,12
232,Hernandez-West,United States,Hawaii,Davidtown,Healthcare,Prospect,TAX479404,xvelazquez@gould.com,9887547492,2021-02-07,2021-08-11,40
233,"Rodriguez, Mendoza and Williams",India,Utah,West Angelbury,Software,Inactive,TAX903373,uhoward@franklin.org,234.730.1871x86375,2023-09-23,2023-12-30,29
234,Hernandez-Nash,Canada,Mississippi,Watsonport,Software,Active,TAX410160,michael78@lewis.biz,942.766.2991x234,2021-07-27,2022-04-12,70
235,Fitzpatrick PLC,Japan,Wisconsin,Davischester,Manufacturing,Active,TAX794083,robert87@bradley.biz,487-604-9478x7300,2022-11-21,2023-10-03,17
236,Blanchard-Flowers,United States,New Mexico,Lake Elizabethport,Software,Active,TAX289630,swhite@sanchez.com,+1-259-679-6471x589,2024-11-19,2024-12-31,22
237,Perkins and Sons,Germany,Massachusetts,Johnsberg,Semiconductors,Inactive,TAX481995,frank45@fields-friedman.com,648-618-3219x2855,2024-10-17,2024-12-31,57
238,"Wolfe, Cox and Ferguson",United States,Minnesota,North Derrick,Retail,Inactive,TAX345369,nathan76@mccall-martin.com,(383)838-9888,2023-12-30,2024-04-30,40
239,Moon-Wilson,Canada,Florida,South Michaelstad,Healthcare,Active,TAX485709,lisapreston@mills.com,4133223423,2024-10-21,2024-12-31,57
240,Vazquez-Bowers,United States,California,Port Toddchester,Finance,Inactive,TAX627335,gonzalezantonio@palmer.com,5144011939,2023-12-17,2024-07-18,21
241,"Bell, Davis and Singleton",Japan,Louisiana,Michaelhaven,Manufacturing,Active,TAX362147,williamjones@hines.com,(480)913-8759,2021-04-17,2022-03-11,62
242,"Rosario, White and Kelly",Japan,Missouri,Lewisbury,Manufacturing,Active,TAX845957,urodriguez@owens.com,654.980.1571x6479,2023-11-23,2024-01-25,37
243,Spencer LLC,India,Nevada,Port Chad,Software,Inactive,TAX571145,xcrosby@smith.info,+1-716-578-1126x69121,2023-11-18,2024-02-01,56
244,Gonzalez-Anthony,India,Montana,East Maryfort,Software,Inactive,TAX466566,kathy99@avila-owen.biz,(979)967-8427x114,2021-02-24,2021-09-24,7
245,Fuller and Sons,India,Alaska,Lake Brianland,Finance,Active,TAX504924,lgregory@jacobs-murphy.com,+1-691-718-7734x778,2021-06-17,2021-12-25,29
246,"Payne, Cisneros and Johnson",India,Nevada,South Shannonfurt,Semiconductors,Prospect,TAX781533,cstevens@hawkins.com,962.446.7197x8897,2022-11-18,2023-01-31,18
247,"Brown, Baker and Garza",India,Missouri,Katieport,Healthcare,Prospect,TAX971482,bryan90@hood.org,2565165565,2021-10-12,2022-10-08,61
248,Young LLC,United States,Pennsylvania,Lake Cameronport,Semiconductors,Active,TAX119927,morganandrew@johnson-barrett.biz,001-886-840-7905,2022-06-09,2022-09-27,20
249,Armstrong-Stokes,United States,Connecticut,West Tyler,Retail,Prospect,TAX653408,garrett45@harris-reid.com,+1-334-340-4963,2023-05-17,2023-07-12,37
250,"Rogers, Jones and Solis",India,New Mexico,Clarkland,Semiconductors,Active,TAX350021,william46@fernandez.org,878.220.8297x37489,2023-05-10,2024-04-01,80
251,"Gonzalez, Ford and Allen",United States,West Virginia,Meganchester,Semiconductors,Inactive,TAX725726,michelle13@adams-mitchell.com,993-863-1230x347,2024-01-03,2024-01-11,66
252,Lucas-Johnson,United States,Hawaii,Derekview,Retail,Active,TAX405420,donna20@tucker.com,694-916-5162x31981,2023-05-30,2023-05-30,79
253,Young Inc,India,Wyoming,Markshire,Manufacturing,Inactive,TAX296412,vshaffer@walls.com,923-747-6490,2024-09-22,2024-12-31,11
254,"Fry, Stewart and Coleman",United States,Utah,West Natasha,Finance,Active,TAX651613,michaelbaldwin@smith-rasmussen.org,5039486451,2024-01-20,2024-10-05,65
255,Smith-Yu,United States,Kentucky,Christopherbury,Healthcare,Inactive,TAX145649,jason27@stewart.com,717-876-5612x481,2024-07-25,2024-12-31,48
256,"Daniel, Kelley and Murphy",India,Vermont,Port Brettburgh,Semiconductors,Inactive,TAX926823,igibbs@morales.com,691-412-3829x65772,2021-05-19,2021-11-11,31
257,"Watkins, Murphy and Campbell",Germany,Colorado,Richardsonfurt,Retail,Active,TAX908977,kduffy@smith.net,+1-693-417-3420x6969,2024-04-06,2024-09-23,18
258,Rubio and Sons,India,Oregon,North Jenniferchester,Manufacturing,Inactive,TAX953025,fwilcox@walker.com,447-862-6393x436,2024-08-09,2024-11-06,60
259,Johnson LLC,Canada,Kansas,Solomonstad,Healthcare,Prospect,TAX291132,emiller@savage.biz,+1-736-269-4118x00537,2021-10-04,2021-11-05,59
260,King PLC,India,Missouri,Tiffanystad,Software,Active,TAX929538,tammyhansen@white.com,921.658.6241x502,2022-02-13,2022-03-06,41
261,"Ward, Jordan and Orr",Canada,Kentucky,Zacharychester,Manufacturing,Inactive,TAX955015,leslievang@peters.info,4329032074,2024-01-18,2024-09-16,33
262,Wilson-Woodard,India,New York,South Michaelside,Retail,Active,TAX400009,hellis@camacho.com,(428)849-9390,2023-01-02,2023-01-26,43
263,Sanchez Group,India,Utah,West Anthonyville,Finance,Inactive,TAX519453,gbrooks@hernandez-miller.info,249.605.0975x923,2023-06-20,2024-01-03,44
264,Yates-Manning,Canada,Oklahoma,Davisview,Healthcare,Prospect,TAX621691,johnwise@davis-phelps.com,(764)521-4764x9251,2023-01-23,2023-10-15,35
265,Griffin-Hughes,Japan,Louisiana,Davischester,Retail,Inactive,TAX182760,christina66@williams.info,+1-432-678-8147x61742,2023-06-01,2024-04-04,24
266,Mills LLC,United States,Oregon,New Charleston,Finance,Active,TAX183958,dixonrobert@guerrero-carroll.com,(349)818-0172x260,2022-11-03,2023-10-07,38
267,"Evans, Matthews and Gibson",India,Texas,Hansonview,Manufacturing,Prospect,TAX546815,tammy23@miller.com,+1-916-680-0610x27769,2021-12-08,2022-11-26,57
268,"Li, Jensen and Vazquez",India,Vermont,Ballardland,Semiconductors,Prospect,TAX469685,dereklee@horton.com,972.436.8314,2024-06-13,2024-12-31,36
269,Henderson-Wilson,United States,Georgia,Maynardfort,Semiconductors,Active,TAX803787,heathbrenda@phillips.com,901-566-7998x40767,2024-07-29,2024-12-31,47
270,"Brown, Smith and Ray",United States,Oklahoma,West Patriciachester,Retail,Prospect,TAX267758,nwilson@reed.com,001-637-857-3839x5972,2021-03-05,2021-05-17,78
271,Whitaker-Nunez,United States,West Virginia,Lauraburgh,Healthcare,Active,TAX232361,justincurry@webb.info,767-643-3800,2021-05-18,2021-09-15,47
272,Rhodes-Thompson,India,North Carolina,Port Brycechester,Manufacturing,Active,TAX734487,williamsondavid@tucker.com,001-308-242-8910x77119,2021-11-11,2022-10-24,58
273,"Garcia, Soto and Pitts",Canada,Mississippi,Lake Kelly,Finance,Inactive,TAX900152,fgill@harrell.com,437-360-3754,2021-06-07,2022-03-27,18
274,Watson-Fischer,United States,Mississippi,East Karen,Healthcare,Inactive,TAX781113,icobb@gutierrez-ortiz.info,250.872.0811x55626,2022-07-25,2022-11-29,15
275,Keller Ltd,India,Georgia,Lake Tinahaven,Software,Inactive,TAX642895,robert84@newton.com,392.267.3899x75634,2023-03-04,2023-12-16,16
276,"Cook, Hardy and Singh",India,Florida,Jasonhaven,Finance,Prospect,TAX567951,adrienne20@zamora.org,234-368-1054x851,2022-03-16,2023-01-23,37
277,Evans-Doyle,United States,New Jersey,Tonyashire,Healthcare,Active,TAX228594,michaelmitchell@armstrong.com,858-893-5712,2021-10-05,2021-11-11,58
278,Davis Group,India,Florida,Lewisland,Retail,Inactive,TAX192055,erica69@stone.info,+1-367-576-2282x7728,2024-10-28,2024-12-31,45
279,Kennedy-Francis,Germany,Oklahoma,Sandraville,Manufacturing,Prospect,TAX404466,xrodriguez@roberts.com,(544)470-2296x044,2022-09-07,2022-11-26,23
280,"Burns, Martinez and Bailey",Germany,Arizona,Olsonport,Manufacturing,Active,TAX227257,ymccullough@alvarez-cortez.org,(828)877-7251,2022-02-16,2022-04-28,31
281,Mccullough LLC,Germany,Ohio,Lake Pamelaview,Semiconductors,Inactive,TAX680933,clinejasmine@mccoy.com,+1-281-339-8909x8378,2024-03-18,2024-09-22,60
282,"Mayer, White and Smith",Japan,Indiana,Port Janice,Manufacturing,Active,TAX741674,imiller@flores.com,662-460-8564x11182,2021-06-26,2021-07-29,40
283,Scott Inc,India,Georgia,Stephanieburgh,Retail,Prospect,TAX601916,mendezmark@reeves.biz,552-565-4610,2023-12-13,2024-07-10,53
284,"Willis, Vasquez and Goodwin",Japan,Missouri,West Brucemouth,Semiconductors,Active,TAX432427,bjones@schultz-mcintyre.com,589-413-8249x671,2024-08-08,2024-09-14,58
285,Fernandez-Jackson,United States,Kansas,Aliside,Manufacturing,Inactive,TAX234568,dwilliams@roberts.info,394-665-3984x028,2024-02-04,2024-12-27,76
286,Foster Inc,India,Florida,Natalieborough,Software,Inactive,TAX627290,nicole54@chavez.com,279.250.2097,2021-04-24,2021-06-26,67
287,"Thompson, Peters and Horton",India,New York,Medinaland,Software,Active,TAX438334,staffordlisa@chambers-gomez.biz,+1-256-620-1753x703,2024-12-23,2024-12-31,45
288,"Morse, Howard and Davis",Canada,South Carolina,Lindseybury,Manufacturing,Inactive,TAX987025,tinacoffey@campbell.org,403.561.4987,2021-06-11,2021-10-17,26
289,"Rodgers, Chambers and Morrison",United States,Idaho,New Davidland,Manufacturing,Inactive,TAX231250,jordanhudson@ibarra.com,208.794.8706,2024-07-04,2024-12-06,79
290,Richard-Russell,United States,Delaware,Simpsonhaven,Manufacturing,Prospect,TAX276827,stephensonjeffrey@hull-patel.com,3635519036,2024-04-27,2024-12-31,20
291,Martin LLC,India,California,North Timothytown,Manufacturing,Prospect,TAX734534,mary31@allen-peterson.com,883-719-9717x91100,2022-11-23,2023-09-07,6
292,"Brown, Anderson and Ellison",Japan,New Hampshire,West Cherylchester,Semiconductors,Active,TAX147670,garciabrian@phillips.biz,996-839-9076,2024-08-06,2024-12-31,34
293,"Harvey, Morgan and Pace",United States,Alaska,Holmesshire,Manufacturing,Inactive,TAX748133,danielsmith@jones.org,(584)456-7972,2024-08-01,2024-08-16,64
294,Brown LLC,Japan,Pennsylvania,Palmerstad,Manufacturing,Inactive,TAX773088,brandy82@harrison.com,550-589-2038x8065,2022-09-11,2023-05-16,32
295,"Kerr, Glover and Peterson",Japan,Texas,Nealmouth,Retail,Inactive,TAX411882,melissa95@evans.com,830.433.7933x7563,2023-07-18,2023-08-24,8
296,Cox Inc,India,Minnesota,New Dariusport,Healthcare,Inactive,TAX587002,llee@williams-johnson.com,323-242-5832x3024,2022-02-22,2022-08-15,78
297,"Taylor, Pena and Dyer",India,Michigan,West Stephen,Retail,Inactive,TAX869864,lisa28@keith.com,(533)286-5596,2022-12-09,2023-07-01,17
298,"Matthews, Dickerson and Phillips",Germany,Georgia,Johnview,Manufacturing,Prospect,TAX211341,melissaschmitt@clark-miller.info,+1-991-928-6857x87255,2022-10-16,2023-02-16,60
299,Adams-Morales,India,Pennsylvania,East Jeffreyborough,Healthcare,Active,TAX247720,zroy@torres.org,(754)581-2147,2021-07-18,2021-08-12,38
